time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,5.982180133959275,2.146571402088935,24.37341913358541,6.228773447778849,6.018652383054427,0.0,5.082080024786882,0.7401651732578773,5.622293854048552,-0.07573652570838442,-0.03914025789983763,0.0,476.4579275685561,477.9457553037955,475.7638434820801,476.0380930521382
3.960000000000003,6.291194942440006,2.1900018004065025,24.710008229749395,6.2240575974868815,6.015890730337059,0.0,5.218430878070289,0.7071381232104234,5.597215668784413,-0.0850364285145577,-0.06565469879216598,0.0,445.4379768767411,443.26238006741,445.3658355369075,444.59937820206324
4.020000000000002,6.6085451943402465,2.2313404378187625,25.04557663027783,6.2189168102015895,6.012140574342636,0.0,5.360020571070642,0.6703962445547925,5.588107435150414,-0.08699768780050934,-0.05684751249442382,0.0,449.5493382245299,450.25979806281424,450.6376121301389,450.4730747038795
4.080000000000001,6.934316930223201,2.2704105982577047,25.380211622429588,6.213861395119519,6.009016606901465,0.0,5.499099886009618,0.6315272233489492,5.566196044482996,-0.07927567746538032,-0.04390292023087189,0.0,446.9872500522164,448.0393966325696,445.5051713152521,446.13046463935973
4.14,7.268293788896582,2.3071041594939237,25.712974139545796,6.209409590096488,6.0065619615851435,0.0,5.633476624535364,0.5912281002107564,5.525829006326459,-0.06560215375707389,-0.035514347899852146,0.0,440.859671886219,441.55152093718937,440.1903609612032,441.3162914834123
4.199999999999998,7.6104555696061755,2.3412786273789292,26.04373573542261,6.20505851137905,6.004653928268109,0.0,5.77185784791944,0.5475971349912853,5.499432414946201,-0.09226273415209932,-0.02525192155317675,0.0,445.43366092090406,446.2719486400402,446.64896183062757,444.46436797350856
4.259999999999997,7.96107321161483,2.372713307077969,26.373478429154275,6.199686783147573,6.003375778365886,0.0,5.9152500314136285,0.4997779493427207,5.491773314907191,-0.08455910733220211,-0.014387908208422737,0.0,452.06429693889703,452.93907361093466,451.3373802373099,451.95228060682257
4.319999999999996,8.32009521127552,2.4012394582587984,26.70214757972678,6.194210486596429,6.0023665659817595,0.0,6.051987380982176,0.45067199248922474,5.463789291697024,-0.11013523967459699,-0.022192048742558396,0.0,445.89951768531176,445.2614305885738,447.21559484277793,445.11958675712566
4.379999999999995,8.686991914356456,2.426818399595098,27.028088279936938,6.187975157789433,6.000650762778847,0.0,6.177835968113799,0.401454467861455,5.401005081048991,-0.09374406218616427,-0.046210722264263177,0.0,435.2472795284923,433.2315271714691,434.0019600385825,435.3660746066286
4.439999999999993,9.064129910334046,2.4484571294096806,27.359504033049255,6.182339245988771,5.997886754386142,0.0,6.393043805201667,0.3193298019303029,5.644296734428318,-0.09430985883310632,-0.0457806043510848,0.0,527.0227518763658,527.0516031161229,528.7643236939305,528.7194060865255
4.499999999999992,9.452155172545451,2.465740334954216,27.69854747881577,6.1764717555157596,5.994890217210262,0.0,6.541058316946253,0.25631729410471965,5.6566880876947225,-0.10586066052324997,-0.059930920838225814,0.0,463.3938772767139,462.2783885679826,463.62850220299265,462.71198435763466
4.559999999999991,9.849115686770245,2.4791227531901265,28.038451206813498,6.169906689585158,5.991136209218695,0.0,6.690946993407008,0.18924866105194713,5.672883939294756,-0.11769141561537708,-0.06843919623862467,0.0,465.52924228665574,464.860168793514,465.7821657158171,464.8456933131757
4.6199999999999894,10.254735107939709,2.4884999961633216,28.378110167416683,6.162971253200741,5.987278434633364,0.0,6.829760273902938,0.12277992409101852,5.648760479081748,-0.11169261114336224,-0.05708776028013258,0.0,454.5577757793532,455.46382144271877,451.7343560855229,452.2062496351219
4.679999999999988,10.667757855798808,2.4941503833438365,28.71322928503672,6.155955208125786,5.984178286923068,0.0,6.937802490992024,0.06505453131917026,5.522265960251416,-0.13028611950462418,-0.04258760260690463,0.0,419.7672056759283,421.02207413234197,419.25606663825835,417.6234586974938
4.739999999999987,11.087426755240385,2.4961688717842274,29.041292884420162,6.148397776685698,5.982330271477485,0.0,7.051179654997375,0.0016437710906720346,5.413494882669585,-0.11847082488401475,-0.014026993713216735,0.0,422.72391377099416,425.1781141630716,424.97943974389955,425.97597362539614
4.799999999999986,11.514914412647563,2.493820149193618,29.366159071112385,6.140999323780923,5.981901853363935,0.0,7.198095415677591,-0.08051956018219811,5.415036458800482,-0.13534146880147505,0.003942529103260961,0.0,460.08728138132443,461.50827757936145,461.8444329187348,460.49811865846954
4.859999999999984,11.95151866874563,2.4862452477164045,29.692240589996,6.133458194169137,5.982858309189385,0.0,7.354863926434823,-0.17262724513286748,5.453818939958998,-0.11123348721103979,0.03293339955315031,0.0,473.4449949416951,475.67083044571757,471.54484351513594,473.3902584734698
4.919999999999983,12.39685429354294,2.4732921455751398,30.01876504416165,6.126550680916006,5.98527450506397,0.0,7.489129180537176,-0.2597056500069765,5.430299354781126,-0.12432981647937967,0.051931925622158724,0.0,454.1650332127211,455.687470527731,454.6645191158628,453.60209999634577
4.979999999999982,12.850126713037826,2.4549980898312955,30.34385799851054,6.119436008539333,5.988112986576958,0.0,7.619356246062925,-0.350708624051154,5.406141563587244,-0.10903362008216474,0.035929689270036175,0.0,454.95988171103176,453.67773130318056,453.7477509118614,454.961966081717
5.0399999999999805,13.311597290939558,2.4308559195459796,30.66912140958356,6.113095450407847,5.990294415778381,0.0,7.762351417572559,-0.45455826495157997,5.435584955243694,-0.09969298938317672,0.03719847648408818,0.0,470.83779541763255,470.9364877366723,472.01220100001575,472.72360325868476
